Incident_ID,Agency,Offense,Street,City,State,Zipcode,Date_of_Report,Date_of_Occurrence,Date_Found,Reported_As,Premise_Description,Forcible,Weapon_Description,Victim_Age,Victim_Race,Victim_Gender,Latitude,Longitude,ObjectId,geometry
178012,CHPD,LARCENY FROM MOTOR VEHICLE,1010 RALEIGH RD,CHAPEL HILL,NC,27514,1577943600000,1577943000000,1577943600000,THEFT/LARCENY,<Null>,<Null>,<Null>,52,B,F,35.907822,-79.024223,73024,POINT (-79.024223 35.907822)
178076,CHPD,ABANDONED VEHICLE,BOLINWOOD DRIVE,CHAPEL HILL,NC,27514,1578116160000,1578116160000,1578116160000,TRAFFIC VIOLATI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.926379,-79.048893,73026,POINT (-79.048893 35.926379)
178327,CHPD,IMPROPERLY PARKED VEHICLE,306 RANSOM ST,CHAPEL HILL,NC,27516,1578834060000,1578833940000,1578834000000,TRAFFIC VIOLATI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.905979,-79.05761,73066,POINT (-79.05761 35.905979)
178031,CHPD,B&E    LARCENY F/VEHICLE,1860 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1577987700000,1577987280000,1577987640000,THEFT/LARCENY,<Null>,<Null>,<Null>,49,B,F,35.966667,-79.0588,73110,POINT (-79.0588 35.966667)
178193,CHPD,TOWED VEHICLE,501 PRITCHARD AVE,CHAPEL HILL,NC,27516,1578490920000,1578490920000,1578490920000,MISC OFFICER IN,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.916344,-79.059418,73276,POINT (-79.059418 35.916344)
178359,CHPD,CAR ALARM,125 E LONGVIEW ST,CHAPEL HILL,NC,27516,1578922500000,1578922500000,1578922500000,ALARMS,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.920937,-79.057739,73327,POINT (-79.057739 35.920937)
178468,CHPD,TOWED VEHICLE,266 I 40 E,CHAPEL HILL,NC,27516,1579201380000,1579201380000,1579201380000,TRAFFIC VIOLATI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.970558,-79.061188,73329,POINT (-79.061188 35.970558)
178145,CHPD,DEBIT CARD FRAUD,1800 FORDHAM BLVD,CHAPEL HILL,NC,27517,1578341580000,1578329160000,1578341580000,FRAUD OR DECEPT,<Null>,<Null>,<Null>,54,A,F,35.944695,-79.011574,73387,POINT (-79.011574 35.944695)
178007,CHPD,ASSIST CARRBORO,NC 54/NC 54-JONES FERRY EXIT,CARRBORO,NC,27510,1577919780000,1577919780000,1577919780000,TRAFFIC STOP,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.903934,-79.083961,73413,POINT (-79.083961 35.903934)
178308,CHPD,CREDIT CARD THEFT,257 S ELLIOTT RD,CHAPEL HILL,NC,27514,1578758760000,1578749460000,1578753660000,THEFT/LARCENY,<Null>,<Null>,<Null>,75,W,M,35.932949,-79.025833,73456,POINT (-79.025833 35.932949)
178120,CHPD,CARJACKING W/FORCE,1513 E FRANKLIN ST,CHAPEL HILL,NC,27514,1578258240000,1578258180000,1578258240000,ROBBERY/CARJACK,<Null>,<Null>,<Null>,<Null>,W,F,35.931852,-79.034413,73513,POINT (-79.034413 35.931852)
178018,CHPD,B&E    LARCENY F/VEHICLE,738 SALUDA CT,CHAPEL HILL,NC,27514,1577958360000,1577898000000,1577955600000,THEFT/LARCENY,<Null>,<Null>,<Null>,40,W,M,35.959872,-79.054389,73519,POINT (-79.054389 35.959872)
178421,CHPD,FICT/ALT TITLE/REG CARD/TAG,1205 LECLAIR ST/BELMONT ST,CHAPEL HILL,NC,27517,1579097040000,1579097040000,1579097040000,MISC OFFICER IN,<Null>,<Null>,<Null>,52,B,F,35.926826,-79.017883,73540,POINT (-79.017883 35.926826)
178142,CHPD,B&E    LARCENY F/VEHICLE,111 PICKARD LN,CHAPEL HILL,NC,27514,1578335700000,1578334320000,1578335700000,THEFT/LARCENY,<Null>,<Null>,<Null>,21,W,F,35.915886,-79.051277,73595,POINT (-79.051277 35.915886)
178041,CHPD,K-9 VEHICLE SNIFF,107 MARKET ST,CHAPEL HILL,NC,27516,1578006480000,1578006480000,1578006480000,SUSPICIOUS/WANT,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.878515,-79.065725,73602,POINT (-79.065725 35.878515)
178106,CHPD,SUSPICIOUS VEHICLE,FORDHAM BLVD/FERN LN,CHAPEL HILL,NC,27517,1578209640000,1578209640000,1578209640000,TRAFFIC STOP,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.893533,-79.056889,73650,POINT (-79.056889 35.893533)
178427,CHPD,LARCENY FROM MOTOR VEHICLE,106 SHADOWOOD DR,CHAPEL HILL,NC,27514,1579103160000,1578765600000,1579099500000,THEFT/LARCENY,<Null>,<Null>,<Null>,32,B,F,35.937317,-79.054298,73763,POINT (-79.054298 35.937317)
178386,CHPD,FRAUDULENT USE OF CREDIT CARD,1800 CHAPEL HILL RD,DURHAM,NC,27707,1579004520000,1578058200000,1578140520000,THEFT/LARCENY,<Null>,<Null>,<Null>,34,W,M,35.990598,-78.923884,73798,POINT (-78.923884 35.990598)
178317,CHPD,FICT/ALT TITLE/REG CARD/TAG,FORDHAM BLVD/WILLOW DR,CHAPEL HILL,NC,27517,1578798420000,1578798420000,1578798420000,TRAFFIC STOP,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.893533,-79.056889,73833,POINT (-79.056889 35.893533)
178483,CHPD,B&E    LARCENY F/VEHICLE,304 COPPERLINE DR,CHAPEL HILL,NC,27516,1579267380000,1579217400000,1579266000000,THEFT/LARCENY,<Null>,<Null>,<Null>,<Null>,W,F,35.882957,-79.06498,73861,POINT (-79.06498 35.882957)
178046,CHPD,VEHICLE LOCKOUT,409 W FRANKLIN ST,CHAPEL HILL,NC,27516,1578033060000,1578033060000,1578033060000,PUBLIC SERVICE,<Null>,<Null>,<Null>,20,W,F,35.910866,-79.061165,73995,POINT (-79.061165 35.910866)
180181,CHPD,SUSPICIOUS VEHICLE,810 CHRISTOPHER RD,CHAPEL HILL,NC,27514,1583981400000,1583981400000,1583981400000,SUSPICIOUS/WANT,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.912945,-79.02713,74024,POINT (-79.02713 35.912945)
179417,CHPD,SUSPICIOUS VEHICLE,501 WEAVER DAIRY RD,CHAPEL HILL,NC,27514,1581812280000,1581812280000,1581812280000,SUSPICIOUS/WANT,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.959965,-79.033512,74038,POINT (-79.033512 35.959965)
178896,CHPD,B&E    LARCENY F/VEHICLE,712 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1580474520000,1580374800000,1580461200000,PUBLIC SERVICE,<Null>,<Null>,<Null>,<Null>,W,M,35.921782,-79.054912,74048,POINT (-79.054912 35.921782)
179394,CHPD,OPEN LOCKED VEHICLE,106 EPHESUS CHURCH RD,CHAPEL HILL,NC,27517,1581790680000,1581790500000,1581790680000,PUBLIC SERVICE,<Null>,<Null>,<Null>,<Null>,B,M,35.935513,-79.021866,74055,POINT (-79.021866 35.935513)
178611,CHPD,B&E VEHICLE,500 FORMOSA LN,CHAPEL HILL,NC,27517,1579709040000,1578661200000,1579618800000,THEFT/LARCENY,<Null>,<Null>,<Null>,57,W,F,35.942142,-79.016243,74081,POINT (-79.016243 35.942142)
179605,CHPD,K-9 VEHICLE SNIFF,1010 RALEIGH RD,CHAPEL HILL,NC,27514,1582422600000,1582422600000,1582422600000,TRAFFIC STOP,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.90776,-79.024211,74094,POINT (-79.024211 35.90776)
179273,CHPD,ABANDONED VEHICLE,109 NEWELL ST,CHAPEL HILL,NC,27516,1581437700000,1581437400000,1581437460000,MISC OFFICER IN,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.886171,-79.066568,74114,POINT (-79.066568 35.886171)
179374,CHPD,DISPUTE OVER MEDICAL CARE,1716 LEGION RD,CHAPEL HILL,NC,27517,1581715140000,1581714000000,1581715140000,PUBLIC SERVICE,<Null>,<Null>,<Null>,<Null>,W,F,35.939358,-79.016075,74147,POINT (-79.016075 35.939358)
179259,CHPD,B&E    LARCENY F/VEHICLE,1575 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27516,1581403860000,1581355800000,1581403500000,THEFT/LARCENY,<Null>,<Null>,<Null>,38,W,F,35.95927,-79.05854,74151,POINT (-79.05854 35.95927)
178697,CHPD,VEHICLE LOCKOUT,201 S ESTES DR,CHAPEL HILL,NC,27514,1579634100000,1579634100000,1579634100000,PUBLIC SERVICE,<Null>,<Null>,<Null>,82,B,F,35.927802,-79.02971,74161,POINT (-79.02971 35.927802)
178714,CHPD,CARELESS AND RECKLESS DRIVING,100 E ROSEMARY ST,CHAPEL HILL,NC,27514,1580078820000,1579919220000,1579919220000,TRAFFIC/TRANSPO,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.914028,-79.055717,74188,POINT (-79.055717 35.914028)
180127,CHPD,B&E    LARCENY F/VEHICLE,1000 DOGWOOD ACRES DR,CHAPEL HILL,NC,27517,1583841060000,1583839500000,1583841000000,THEFT/LARCENY,<Null>,<Null>,<Null>,70,W,F,35.872425,-79.069191,74191,POINT (-79.069191 35.872425)
179863,CHPD,B&E    LARCENY F/VEHICLE,300 AQUATIC DR,CHAPEL HILL,NC,<Null>,1583074680000,1583073600000,1583074680000,THEFT/LARCENY,<Null>,<Null>,<Null>,32,W,F,35.955963,-79.063896,74200,POINT (-79.063896 35.955963)
179291,CHPD,ASSIST CARRBORO AND OCSO,605 CRAIG ST,CHAPEL HILL,NC,27516,1581476760000,1581475200000,1581476400000,LE ASSISTANCE,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.91412,-79.066254,74218,POINT (-79.066254 35.91412)
179772,CHPD,OTHER VEHICLE THEFT,1706 LEGION RD,CHAPEL HILL,NC,27517,1582910220000,1581933600000,1582909800000,THEFT/LARCENY,<Null>,<Null>,<Null>,29,W,M,35.936203,-79.020111,74241,POINT (-79.020111 35.936203)
179803,CHPD,B&E    LARCENY F/VEHICLE,112 PARKRIDGE AVE,CHAPEL HILL,NC,27517,1582981680000,1582916880000,1582981680000,THEFT/LARCENY,<Null>,<Null>,<Null>,39,W,F,35.910652,-79.010094,74248,POINT (-79.010094 35.910652)
178578,CHPD,ABANDONED VEHICLE,2435 TILGHMAN CIR,CHAPEL HILL,NC,27514,1579609260000,1579609260000,1579609260000,TRAFFIC VIOLATI,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.952503,-79.024292,74272,POINT (-79.024292 35.952503)
178936,CHPD,B&E    LARCENY F/VEHICLE,812 PERKINS DR,CHAPEL HILL,NC,27514,1580571360000,1580508000000,1580547600000,THEFT/LARCENY,<Null>,<Null>,<Null>,29,W,M,35.96706,-79.056145,74275,POINT (-79.056145 35.96706)
178797,CHPD,B&E    LARCENY F/VEHICLE,1001 KINGSWOOD DR,CHAPEL HILL,NC,27517,1580212260000,1580158800000,1580209200000,MISC OFFICER IN,<Null>,<Null>,<Null>,24,W,M,35.900517,-78.999925,74313,POINT (-78.999925 35.900517)
179170,CHPD,VEHICLE LOCKOUT,101 LEGACY TER,CHAPEL HILL,NC,27516,1581157500000,1581157500000,1581157500000,PUBLIC SERVICE,<Null>,<Null>,<Null>,21,W,F,35.947044,-79.060478,74365,POINT (-79.060478 35.947044)
178648,CHPD,B&E    LARCENY F/VEHICLE,750 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1579789500000,1579781820000,1579782240000,THEFT/LARCENY,<Null>,<Null>,<Null>,42,W,F,35.924313,-79.05365,74367,POINT (-79.05365 35.924313)
179749,CHPD,K-9 VEHICLE SNIFF,402 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1582839360000,1582839360000,1582839360000,TRAFFIC STOP,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.959066,-79.022744,74383,POINT (-79.022744 35.959066)
179897,CHPD,USING FRAUDULENT ID CARD,1010 RALEIGH RD,CHAPEL HILL,NC,27514,1583177460000,1583176500000,1583177460000,FRAUD OR DECEPT,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.907822,-79.024223,74430,POINT (-79.024223 35.907822)
179283,CHPD,ROBBERY (CARJACKING),250 S ESTES DR,CHAPEL HILL,NC,27514,1581440520000,1581440400000,1581440460000,ROBBERY/CARJACK,<Null>,<Null>,<Null>,66,A,M,35.925606,-79.028757,74432,POINT (-79.028757 35.925606)
179990,CHPD,ABANDONED VEHICLE,102 GARDNER CIR,CHAPEL HILL,NC,27516,1583397960000,1583397960000,1583397960000,MISC OFFICER IN,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.891785,-79.070892,74434,POINT (-79.070892 35.891785)
179326,CHPD,VEHICLE FIRE,101 JACKIE ROBINSON ST,CHAPEL HILL,NC,27517,1581569520000,1581569520000,1581569520000,VEHICLE FIRE,<Null>,<Null>,<Null>,42,B,F,35.940319,-79.014236,74444,POINT (-79.014236 35.940319)
179045,CHPD,B&E    LARCENY F/VEHICLE,2525 BUXTON CT,CHAPEL HILL,NC,27514,1580886480000,1580846400000,1580878800000,THEFT/LARCENY,<Null>,<Null>,<Null>,50,W,F,35.948349,-79.025978,74460,POINT (-79.025978 35.948349)
179985,CHPD,CARDIAC ARREST,115 COLE ST,CHAPEL HILL,NC,27516,1583366040000,1583364300000,1583366040000,CARDIAC ARREST,<Null>,<Null>,<Null>,<Null>,B,F,35.90551,-79.064766,74472,POINT (-79.064766 35.90551)
179159,CHPD,K9 VEHICLE SNIFF,508 W CAMERON AVE/S GRAHAM ST,CHAPEL HILL,NC,27516,1581114720000,1581114720000,1581114720000,TRAFFIC STOP,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.908672,-79.063495,74480,POINT (-79.063495 35.908672)
178961,CHPD,SUSPICIOUS VEHICLE,201 S ESTES DR,CHAPEL HILL,NC,27514,1580631600000,1580630400000,1580631600000,SUSPICIOUS/WANT,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.92786,-79.029716,74507,POINT (-79.029716 35.92786)
178927,CHPD,TOWED VEHICLE,525 E FRANKLIN ST/N BOUNDARY ST,CHAPEL HILL,NC,27514,1580544480000,1580544480000,1580544480000,TRAFFIC STOP,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.919995,-79.048197,74529,POINT (-79.048197 35.919995)
179862,CHPD,B&E    LARCENY F/VEHICLE,300 AQUATIC DR,CHAPEL HILL,NC,<Null>,1583074800000,1583072400000,1583074500000,THEFT/LARCENY,<Null>,<Null>,<Null>,74,A,M,35.955963,-79.063896,74530,POINT (-79.063896 35.955963)
180093,CHPD,B&E    LARCENY F/VEHICLE,222 PROVIDENCE GLEN DR,CHAPEL HILL,NC,27514,1583738100000,1583692200000,1583737200000,THEFT/LARCENY,<Null>,<Null>,<Null>,36,W,F,35.95005,-79.013191,74544,POINT (-79.013191 35.95005)
179791,CHPD,VEHICLE LOCKOUT,81 S ELLIOTT RD,CHAPEL HILL,NC,27514,1582967160000,1582967160000,1582967160000,PUBLIC SERVICE,<Null>,<Null>,<Null>,74,B,M,35.93475,-79.028107,74552,POINT (-79.028107 35.93475)
179825,CHPD,B&E    LARCENY F/VEHICLE,104 PARKRIDGE AVE,CHAPEL HILL,NC,27517,1583009400000,1582905600000,1582977600000,THEFT/LARCENY,<Null>,<Null>,<Null>,39,W,F,35.910157,-79.010564,74556,POINT (-79.010564 35.910157)
178733,CHPD,LARCENY FROM MOTOR VEHICLE,1100 NC HWY 54 BYPASS,CHAPEL HILL,NC,27516,1579969740000,1579968600000,1579969740000,THEFT/LARCENY,<Null>,<Null>,<Null>,27,W,F,35.900757,-79.066323,74561,POINT (-79.066323 35.900757)
178835,CHPD,B&E    LARCENY F/VEHICLE,313 MEADOWMONT LN,CHAPEL HILL,NC,27517,1580305500000,1580303400000,1580304000000,THEFT/LARCENY,<Null>,<Null>,<Null>,53,W,F,35.909885,-79.008377,74578,POINT (-79.008377 35.909885)
179244,CHPD,B&E    LARCENY F/VEHICLE,107 TIMBER HOLLOW CT,CHAPEL HILL,NC,27514,1581353880000,1581098400000,1581325200000,THEFT/LARCENY,<Null>,<Null>,<Null>,21,W,M,35.940314,-79.054674,74585,POINT (-79.054674 35.940314)
179925,CHPD,LARCENY FROM MOTOR VEHICLE,79 S ELLIOTT RD,CHAPEL HILL,NC,27514,1583254380000,1582795800000,1582813800000,MISC OFFICER IN,<Null>,<Null>,<Null>,61,W,M,35.93503,-79.028182,74608,POINT (-79.028182 35.93503)
179861,CHPD,B&E    LARCENY F/VEHICLE,1000 DOGWOOD ACRES DR,CHAPEL HILL,NC,27517,1583069100000,1583067000000,1583068800000,THEFT/LARCENY,<Null>,<Null>,<Null>,44,A,M,35.872425,-79.069191,74625,POINT (-79.069191 35.872425)
179357,CHPD,B&E    LARCENY F/VEHICLE,100 SPRUNT ST,CHAPEL HILL,NC,27517,1581689280000,1581674400000,1581681600000,THEFT/LARCENY,<Null>,<Null>,<Null>,83,W,M,35.908109,-79.009871,74627,POINT (-79.009871 35.908109)
179239,CHPD,SUSPICIOUS VEHICLE,1700 LEGION RD/EPHESUS CHURCH RD,CHAPEL HILL,NC,27517,1581341880000,1581341880000,1581341880000,SUSPICIOUS/WANT,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.935131,-79.02198,74643,POINT (-79.02198 35.935131)
179337,CHPD,LARCENY FROM MOTOR VEHICLE,1575 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27516,1581620160000,1581389880000,1581620160000,MISC OFFICER IN,<Null>,<Null>,<Null>,54,W,F,35.959285,-79.057753,74644,POINT (-79.057753 35.959285)
179793,CHPD,B&E    LARCENY F/VEHICLE,105 PARKRIDGE AVE,CHAPEL HILL,NC,27517,1582966380000,1582911900000,1582963200000,PUBLIC SERVICE,<Null>,<Null>,<Null>,52,W,F,35.910725,-79.011055,74662,POINT (-79.011055 35.910725)
180055,CHPD,SUSPICIOUS VEHICLE,100 DOGWOOD ACRES DR,CHAPEL HILL,NC,27516,1583619960000,1583619960000,1583619960000,SUSPICIOUS/WANT,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.921548,-79.057673,74665,POINT (-79.057673 35.921548)
180099,CHPD,USING FRAUDULENT ID CARD,1010 S HAMILTON RD,CHAPEL HILL,NC,27517,1583753100000,1583752980000,1583753040000,FRAUD OR DECEPT,<Null>,<Null>,<Null>,38,W,F,35.907284,-79.024445,74679,POINT (-79.024445 35.907284)
179393,CHPD,B&E    LARCENY F/VEHICLE,1081 NC 54,CHAPEL HILL,NC,27514,1581787080000,1581783300000,1581786900000,THEFT/LARCENY,<Null>,<Null>,<Null>,74,W,F,35.89555,-79.063141,74680,POINT (-79.063141 35.89555)
178807,CHPD,B&E    LARCENY F/VEHICLE,520 W FRANKLIN ST/N GRAHAM ST,CHAPEL HILL,NC,27516,1580230380000,1579892400000,1579906800000,MISC OFFICER IN,<Null>,<Null>,<Null>,33,W,M,35.92696,-79.05294,74682,POINT (-79.05294 35.92696)
179146,CHPD,B&E    LARCENY F/VEHICLE,1081 NC 54,CHAPEL HILL,NC,27514,1581090720000,1581089400000,1581090300000,THEFT/LARCENY,<Null>,<Null>,<Null>,58,W,F,35.89555,-79.063141,74713,POINT (-79.063141 35.89555)
179329,CHPD,CAREER DAY,9201 SEAWELL SCHOOL RD,CHAPEL HILL,NC,27516,1581597480000,1581597480000,1581597480000,MISC OFFICER IN,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.942038,-79.077302,74730,POINT (-79.077302 35.942038)
178977,CHPD,B&E    LARCENY F/VEHICLE,1000 DOGWOOD ACRES DR,CHAPEL HILL,NC,<Null>,1580661060000,1580660400000,1580661060000,THEFT/LARCENY,<Null>,<Null>,<Null>,63,W,F,35.872425,-79.069191,74744,POINT (-79.069191 35.872425)
178800,CHPD,B&E    LARCENY F/VEHICLE,706 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,1580221620000,1580164200000,1580198400000,THEFT/LARCENY,<Null>,<Null>,<Null>,20,W,F,35.922016,-79.054115,74763,POINT (-79.054115 35.922016)
179160,CHPD,K9 VEHICLE SNIFF,1811 E FRANKLIN ST,CHAPEL HILL,NC,27514,1581118200000,1581118200000,1581118200000,TRAFFIC STOP,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.948064,-79.016264,74764,POINT (-79.016264 35.948064)
179089,CHPD,B&E    LARCENY F/VEHICLE,300 FORMOSA LN,CHAPEL HILL,NC,27517,1580978460000,1580922000000,1580976000000,THEFT/LARCENY,<Null>,<Null>,<Null>,37,B,F,35.941772,-79.015694,74785,POINT (-79.015694 35.941772)
180077,CHPD,TOWED VEHICLE,200 E FRANKLIN ST,CHAPEL HILL,NC,27514,1583687580000,1583687580000,1583687580000,MISC OFFICER IN,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.95164,-79.052182,74800,POINT (-79.052182 35.95164)
180020,CHPD,CREDIT CARD/ATM FRAUD,116 W BARBEE CHAPEL RD,CHAPEL HILL,NC,27517,1583499000000,1583308800000,1583413200000,THEFT/LARCENY,<Null>,<Null>,<Null>,20,W,F,35.906023,-79.010909,74803,POINT (-79.010909 35.906023)
178976,CHPD,B&E LARCENY F/VEHICLE,1000 SUMAC RD,CHAPEL HILL,NC,27514,1580664360000,1580661900000,1580664360000,THEFT/LARCENY,<Null>,<Null>,<Null>,48,W,F,35.877201,-79.066271,74804,POINT (-79.066271 35.877201)
179575,CHPD,B&E    LARCENY F/VEHICLE,310 CHARLESTON LN,CHAPEL HILL,NC,27517,1582358700000,1582219800000,1582300800000,THEFT/LARCENY,<Null>,<Null>,<Null>,38,A,M,35.940567,-79.00367,74811,POINT (-79.00367 35.940567)
179710,CHPD,LARCENY FROM MOTOR VEHICLE,828 SUMAC RD. NEAR 15-501,CHAPEL HILL,NC,27514,1582732980000,1582702260000,1582731000000,THEFT/LARCENY,<Null>,<Null>,<Null>,24,A,F,35.926901,-79.052931,74815,POINT (-79.052931 35.926901)
180103,CHPD,ABANDONED VEHICLE,47 HAMILTON RD,CHAPEL HILL,NC,27517,1583756760000,1583756760000,1583756760000,MISC OFFICER IN,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.910637,-79.023705,74818,POINT (-79.023705 35.910637)
179262,CHPD,LARCENY FROM MOTOR VEHICLE,113 TURVEY CT,CHAPEL HILL,NC,27514,1581414540000,1581374700000,1581411600000,MISC OFFICER IN,<Null>,<Null>,<Null>,21,W,F,35.944786,-79.017914,74825,POINT (-79.017914 35.944786)
179669,CHPD,TOWED VEHICLE,6850 MILLHOUSE ROAD,CHAPEL HILL,NC,27514,1582634700000,1582634700000,1582634700000,MISC OFFICER IN,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.977734,-79.073347,74835,POINT (-79.073347 35.977734)
179899,CHPD,CREDIT CARD FRAUD,208 SUNSET DR,CHAPEL HILL,NC,27516,1583178180000,1582992000000,1583178180000,FRAUD OR DECEPT,<Null>,<Null>,<Null>,28,W,F,35.911937,-79.066239,74842,POINT (-79.066239 35.911937)
179555,CHPD,B&E    LARCENY F/VEHICLE,304 CHARLESTON LN,CHAPEL HILL,NC,27517,1582284540000,1582185600000,1582284540000,THEFT/LARCENY,<Null>,<Null>,<Null>,51,W,M,35.940598,-79.003625,74844,POINT (-79.003625 35.940598)
179725,CHPD,LARCENY OF A CREDIT CARD,100 SPRUNT ST,CHAPEL HILL,NC,27517,1582797480000,1582724580000,1582724820000,MISC OFFICER IN,<Null>,<Null>,<Null>,73,W,M,35.908165,-79.00988,74863,POINT (-79.00988 35.908165)
178970,CHPD,TOWED VEHICLE,200 E FRANKLIN ST,CHAPEL HILL,NC,27514,1580658180000,1580658180000,1580658180000,MISC OFFICER IN,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.95164,-79.052182,74884,POINT (-79.052182 35.95164)
180023,CHPD,B&E    LARCENY F/VEHICLE,1000 DOGWOOD ACRES DR,CHAPEL HILL,NC,27516,1583500320000,1583498400000,1583500320000,DAMAGE/VANDALIS,<Null>,<Null>,<Null>,53,W,F,35.872425,-79.069191,74902,POINT (-79.069191 35.872425)
179060,CHPD,B&E    LARCENY F/VEHICLE,2515 FOXWOOD DR,CHAPEL HILL,NC,27514,1580910780000,1580839200000,1580907600000,BURGLARY/HOME I,<Null>,<Null>,<Null>,<Null>,W,M,35.947948,-79.024435,74944,POINT (-79.024435 35.947948)
180132,CHPD,SUSPICIOUS VEHICLE,110 CRICKET GROUND,DURHAM,NC,27514,1583845920000,1583845080000,1583845080000,SUSPICIOUS/WANT,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,35.943291,-78.997086,74967,POINT (-78.997086 35.943291)
178971,CHPD,TOWED VEHICLE,100 HENDERSON ST/E FRANKLIN ST,CHAPEL HILL,NC,27514,1580658600000,1580658600000,1580658600000,TRAFFIC VIOLATI,<Null>,<Null>,<Null>,<Null>,W,M,35.914348,-79.052859,74971,POINT (-79.052859 35.914348)
178925,CHPD,B&E    LARCENY F/VEHICLE,323 EDISTO CT,CHAPEL HILL,NC,27514,1580542920000,1580482800000,1580542920000,THEFT/LARCENY,<Null>,<Null>,<Null>,49,W,M,35.961369,-79.05143,74991,POINT (-79.05143 35.961369)
180143,CHPD,LARCENY FROM MOTOR VEHICLE,2000 EUBANKS RD,CHAPEL HILL,NC,27516,1583859600000,1583829600000,1583858700000,THEFT/LARCENY,<Null>,<Null>,<Null>,41,W,M,35.970547,-79.071152,74994,POINT (-79.071152 35.970547)
180842,CHPD,SUSPICIOUS VEHICLE,206 GREENE ST,CHAPEL HILL,NC,27516,1586904360000,1586904000000,1586904360000,SUSPICIOUS/WANT,RESIDENCE/HOME,<Null>,<Null>,<Null>,<Null>,<Null>,35.92466,-79.05558,75036,POINT (-79.05558 35.92466)
180678,CHPD,CREDIT CARD/ATM FRAUD,101 BANKS DR,CHAPEL HILL,NC,27514,1586163900000,1585947420000,1586091600000,MISC OFFICER IN,ATM SEPARATE FROM BANK,<Null>,<Null>,70,W,M,35.963621,-79.055011,75045,POINT (-79.055011 35.963621)
180335,CHPD,VEHICLE UNLOCK,1513 E FRANKLIN ST,CHAPEL HILL,NC,27514,1584533040000,1584532500000,1584533040000,PUBLIC SERVICE,<Null>,<Null>,<Null>,23,W,M,35.931671,-79.034607,75087,POINT (-79.034607 35.931671)
180651,CHPD,VEHICLE LOCKOUT,2219 DALEY RD,CHAPEL HILL,NC,27514,1586012160000,1586012100000,1586012160000,PUBLIC SERVICE,RESIDENCE/HOME,N,<Null>,<Null>,W,F,35.944809,-79.025345,75092,POINT (-79.025345 35.944809)
180689,CHPD,B&E    LARCENY F/VEHICLE,101 ASHLEY FOREST RD,CHAPEL HILL,NC,27514,1586192640000,1586106000000,1586167200000,THEFT/LARCENY,PARKING/DROP LOT/GARAGE,<Null>,<Null>,33,W,F,35.944511,-79.057083,75095,POINT (-79.057083 35.944511)
180785,CHPD,B&E    LARCENY F/VEHICLE,117 GLENHAVEN DR,CHAPEL HILL,NC,27516,1586600460000,1586559600000,1586588400000,THEFT/LARCENY,RESIDENCE/HOME,<Null>,NONE,56,W,M,35.883587,-79.073662,75103,POINT (-79.073662 35.883587)
